source_name	source_id	source_date	type_ordre	sexe	nom	prenom	nom_complet	objet (données brutes)	a_sa_demande	ambassadeur	ambassadeur_pays	ambassadeur_thematique	autres_prenoms	cabinet	cabinet_ministeriel	conseil_administration	conseil_des_ministres	conseiller_affaire_etrangeres	corps	cour_comptes	date_debut	date_fin	depart_retraite	duree	nom_alternatif
JORF	JORFTEXT000000736019	1995-07-23	nomination	M	Ariola	Pierre	Pierre Ariola	ambassadeur extraordinaire et plénipotentiaire de la République française à la Barbade;en résidence à Port d'Espagne		oui	Barbade						oui								
JORF	JORFTEXT000000169019	1995-06-28	nomination	M	Courtois	Jean-Pierre	Jean-Pierre Courtois	ambassadeur extraordinaire et plénipotentiaire de la République française en République démocratique de Sao Tomé et Principe		oui	Sao Tomé-et-Principe						oui								
JORF	JORFTEXT000000372110	1995-06-20	nomination	M	Momal	Jean-Marie	Jean-Marie Momal	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Erythrée en résidence à Djibouti		oui	Érythrée						oui								
JORF	JORFTEXT000000370471	1995-05-06	nomination	M	du Boispéan	Alain	Alain du Boispéan	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République unie de Tanzanie		oui	Tanzanie						oui								
JORF	JORFTEXT000000353687	1995-04-29	nomination	M	Braine	Edouard	Edouard Braine	ambassadeur extraordinaire et plénipotentiaire de la République française en Malaisie		oui	Malaisie						oui								
JORF	JORFTEXT000000370395	1995-04-13	nomination	M	Martin de Beaucé	Thierry	Thierry Martin de Beaucé	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Indonésie		oui	Indonésie						oui								
JORF	JORFTEXT000000168259	1995-03-24	nomination	M	Leclerc	Jacques	Jacques Leclerc	ambassadeur extraordinaire et plénipotentiaire de la République française au Grand-Duché de Luxembourg		oui	Luxembourg						oui								
JORF	JORFTEXT000000720510	1995-03-23	nomination	M	Girard	Dominique	Dominique Girard	ambassadeur extraordinaire et plénipotentiaire de la République française en Australie		oui	Australie						oui								
JORF	JORFTEXT000000350605	1995-03-16	nomination	M	Viaux	Pierre	Pierre Viaux	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République des Seychelles		oui	Seychelles						oui								
JORF	JORFTEXT000000187762	1995-03-14	nomination	M	Destremau	Didier	Didier Destremau	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Mozambique		oui	Mozambique						oui								
JORF	JORFTEXT000000186786	1995-03-08	nomination	M	Lecourtier	Philippe	Philippe Lecourtier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République fédérative du Brésil		oui	Brésil						oui								
JORF	JORFTEXT000000552205	1995-02-28	nomination	M	D'Humières	Gilles	Gilles D'Humières	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République socialiste du Vietnam		oui	Vietnam						oui								
JORF	JORFTEXT000000186989	1995-02-24	nomination	M	Courbin	Jacques	Jacques Courbin	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République rwandaise		oui	Rwanda						oui								
JORF	JORFTEXT000000186941	1995-02-22	nomination	M	Chassard	Dominique	Dominique Chassard	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Ukraine		oui	Ukraine						oui								
JORF	JORFTEXT000000166512	1995-02-04	nomination	M	Tremeau	Marcel	Marcel Tremeau	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Bulgarie		oui	Bulgarie						oui								
JORF	JORFTEXT000000733671	1995-01-31	nomination	M	Richard	Alain	Alain Richard	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Kazakhstan		oui	Kazakhstan						oui								
JORF	JORFTEXT000000369110	1995-01-21	nomination	M	Delaye	Bruno	Bruno Delaye	ambassadeur extraordinaire et plénipotentiaire de la République française au Mexique		oui	Mexique						oui								
JORF	JORFTEXT000000733500	1995-01-14	nomination	M	Dasque	Jean-Michel	Jean-Michel Dasque	ambassadeur, représentant permanent de la France auprès de l'Office des Nations Unies et des organisations internationales à Vienne		oui		oui					oui								
JORF	JORFTEXT000000186051	1995-01-14	nomination	M	Lajaunie	Jean-Pierre	Jean-Pierre Lajaunie	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Burundi		oui	Burundi						oui								
JORF	JORFTEXT000000550802	1995-01-12	désignation	M	Bressot	Jean	Jean Bressot	ambassadeur, représentant de la France auprès de la commission du Pacifique-Sud		oui		oui					oui								
JORF	JORFTEXT000000184935	1995-01-10	nomination	M	Kessedjian	Bernard	Bernard Kessedjian	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République hellénique		oui	Grèce						oui								
JORF	JORFTEXT000000551792	1995-01-06	nomination	M	Lévêque	Michel	Michel Lévêque	ambassadeur, haut représentant de la République française auprès de la République algérienne démocratique et populaire		oui	Algérie						oui								
JORF	JORFTEXT000000367956	1995-01-05	nomination	M	Selz	Philippe	Philippe Selz	ambassadeur extraordinaire et plénipotentiaire de la République française en République d'Haïti		oui	Haïti						oui								
JORF	JORFTEXT000000713534	1994-11-17	nomination	M	Cantoni	Robert	Robert Cantoni	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Islande		oui	Islande						oui								
JORF	JORFTEXT000000348037	1994-11-17	nomination	M	Le Caruyer de Beauvais	Samuel	Samuel Le Caruyer de Beauvais	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République des Philippines		oui	Philippines						oui								
JORF	JORFTEXT000000348027	1994-11-17	nomination	M	Ariola	Pierre	Pierre Ariola	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Trinité-et-Tobago		oui	Trinité-et-Tobago						oui								
JORF	JORFTEXT000000732774	1994-10-27	nomination	M	Gaillarde	Jean-Jacques	Jean-Jacques Gaillarde	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Croatie		oui	Croatie						oui								
JORF	JORFTEXT000000733286	1994-10-25	nomination	M	Baleine du Laurens	Frédéric	Frédéric Baleine du Laurens	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Namibie		oui	Namibie						oui								
JORF	JORFTEXT000000713309	1994-10-21	nomination	M	Chesnel	Gérard	Gérard Chesnel	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République démocratique populaire lao		oui	Laos						oui								
JORF	JORFTEXT000000164739	1994-10-21	nomination	M	Briottet	Alain	Alain Briottet	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Finlande		oui	Finlande						oui								
JORF	JORFTEXT000000529922	1994-10-20	nomination	M	Momal	Jean-Marie	Jean-Marie Momal	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Djibouti		oui	Djibouti						oui								
JORF	JORFTEXT000000733010	1994-10-14	nomination	F	Boivineau	Catherine	Catherine Boivineau	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Bénin		oui	Bénin						oui								
JORF	JORFTEXT000000550255	1994-10-11	nomination	M	Miyet	Bernard	Bernard Miyet	ambassadeur, représentant de la France aux négociations de Vienne		oui		oui					oui								
JORF	JORFTEXT000000549673	1994-10-11	nomination	M	Raimbaud	Michel	Michel Raimbaud	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Soudan		oui	Soudan						oui								
JORF	JORFTEXT000000549523	1994-10-11	nomination	M	Losguardi	Claude	Claude Losguardi	ambassadeur extraordinaire et plénipotentiaire de la République française en République islamique de Mauritanie		oui	Mauritanie						oui								
JORF	JORFTEXT000000549724	1994-09-30	nomination	M	Le Blanc	Jacques	Jacques Le Blanc	ambassadeur extraordinaire et plénipotentiaire de la République française en Nouvelle-Zélande		oui	Nouvelle-Zélande						oui								
JORF	JORFTEXT000000366121	1994-09-30	nomination	M	de Régnauld de Bellescize	Gabriel	Gabriel de Régnauld de Bellescize	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Mali		oui	Mali						oui								
JORF	JORFTEXT000000530133	1994-09-29	nomination	M	Roisin	Jean-Didier	Jean-Didier Roisin	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Madagascar		oui	Madagascar						oui								
JORF	JORFTEXT000000713015	1994-09-25	nomination	M	Pottier	Bernard	Bernard Pottier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Union de Birmanie		oui	Birmanie						oui								
JORF	JORFTEXT000000531492	1994-09-25	nomination	M	Narich	Richard	Richard Narich	ambassadeur extraordinaire et plénipotentiaire de la République française au Paraguay		oui	Paraguay						oui								
JORF	JORFTEXT000000347589	1994-09-25	nomination	M	Bardollet	Louis	Louis Bardollet	ambassadeur extraordinaire et plénipotentiaire de la République française au Bruneï Darussalam		oui	Brunei						oui								
JORF	JORFTEXT000000712966	1994-09-24	nomination	M	Amiot	Patrick	Patrick Amiot	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Malte		oui	Malte						oui								
JORF	JORFTEXT000000531077	1994-09-24	nomination	M	Vidal	Henri	Henri Vidal	ambassadeur extraordinaire et plénipotentiaire de la République française en République Dominicaine		oui	Dominique						oui								
JORF	JORFTEXT000000731420	1994-09-15	nomination	M	Marlaud	Jean-Michel	Jean-Michel Marlaud	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Bolivie		oui	Bolivie						oui								
JORF	JORFTEXT000000184375	1994-09-15	nomination	M	Ferrand	Didier	Didier Ferrand	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République fédérale islamique des Comores		oui	Comores						oui								
JORF	JORFTEXT000000549372	1994-08-19	nomination	M	Brunet de Courssou	Gérard	Gérard Brunet de Courssou	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Guinée équatoriale		oui	Guinée équatoriale						oui								
JORF	JORFTEXT000000732646	1994-07-27	nomination	M	Ala	René	René Ala	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Gambie;en résidence à Dakar		oui	Gambie						oui								
JORF	JORFTEXT000000366279	1994-07-01	nomination	F	Bourgois	Joëlle	Joëlle Bourgois	ambassadeur extraordinaire et plénipotentiaire de la République française au Royaume du Lesotho;en résidence à Pretoria		oui	Lesotho						oui								
JORF	JORFTEXT000000365313	1994-06-29	nomination	M	Forquenot de la Fortelle	Hubert	Hubert Forquenot de la Fortelle	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume d'Arabie Saoudite		oui	Arabie Saoudite						oui								
JORF	JORFTEXT000000365622	1994-06-28	nomination	M	Masset	Jean-Pierre	Jean-Pierre Masset	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République islamique d'Iran		oui	Iran						oui								
JORF	JORFTEXT000000548245	1994-06-22	nomination	M	Puissant	Robert	Robert Puissant	ambassadeur extraordinaire et plénipotentiaire de la République française au Royaume du Swaziland;en résidence à Maputo		oui	Eswatini						oui								
JORF	JORFTEXT000000365182	1994-06-11	nomination	M	Fortuit	Jean-Claude	Jean-Claude Fortuit	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Sierra Leone		oui	Sierra Leone						oui								
JORF	JORFTEXT000000547636	1994-06-09	nomination	M	Courtois	Jean-Pierre	Jean-Pierre Courtois	ambassadeur, haut représentant de la République française en République gabonaise		oui	Gabon						oui								
JORF	JORFTEXT000000365658	1994-05-20	nomination	M	Dominici	Louis	Louis Dominici	ambassadeur extraordinaire et plénipotentiaire de la République française en Albanie		oui	Albanie						oui								
JORF	JORFTEXT000000348384	1994-05-12	nomination	M	Faure	Jacques	Jacques Faure	ambassadeur extraordinaire et plénipotentiaire de la République française en République d'Estonie		oui	Estonie						oui								
JORF	JORFTEXT000000348162	1994-05-11	nomination	M	Deniaud	Henri	Henri Deniaud	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Etat du Qatar		oui	Qatar						oui								
JORF	JORFTEXT000000347917	1994-05-10	nomination	M	Pallu de Beaupuy	Alain	Alain Pallu de Beaupuy	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Panama		oui	Panama						oui								
JORF	JORFTEXT000000163811	1994-05-10	nomination	M	Nizart	Jacques	Jacques Nizart	ambassadeur extraordinaire et plénipotentiaire de la République française au Surinam		oui	Suriname						oui								
JORF	JORFTEXT000000713380	1994-05-07	nomination	M	de la Tour du Pin Chambly de la Charce	Hadelin	Hadelin de la Tour du Pin Chambly de la Charce	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Guinée		oui	Guinée						oui								
JORF	JORFTEXT000000163868	1994-05-07	nomination	M	Lafon	Jean-Pierre	Jean-Pierre Lafon	ambassadeur extraordinaire et plénipotentiaire de la République française en République libanaise		oui	Liban						oui								
JORF	JORFTEXT000000182352	1994-04-28	nomination	M	Barré	Jean-Paul	Jean-Paul Barré	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Etat des Emirats arabes unis		oui	Émirats arabes unis						oui								
JORF	JORFTEXT000000182037	1994-04-28	nomination	M	Césaire	Raymond	Raymond Césaire	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Congo		oui	République du Congo						oui								
JORF	JORFTEXT000000364294	1994-04-13	nomination	M	Janier	André	André Janier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Tchad		oui	Tchad						oui								
JORF	JORFTEXT000000364293	1994-04-13	nomination	M	Vinson	Georges	Georges Vinson	ambassadeur extraordinaire et plénipotentiaire de la République française au Commonwealth des Bahamas;en résidence à Kingston		oui	Bahamas						oui								
JORF	JORFTEXT000000347627	1994-04-06	nomination	M	Chrismant	Patrick	Patrick Chrismant	ambassadeur extraordinaire et plénipotentiaire de la République française en ex-République yougoslave de Macédoine		oui	Macédoine						oui								
JORF	JORFTEXT000000728494	1994-03-02	nomination	M	Bajolet	Bernard	Bernard Bajolet	ambassadeur extraordinaire et plénipotentiaire de la République française au Royaume hachémite de Jordanie		oui	Jordanie						oui								
JORF	JORFTEXT000000546610	1994-02-17	nomination	M	Contenay	Daniel	Daniel Contenay	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Pologne		oui	Pologne						oui								
JORF	JORFTEXT000000545408	1994-02-16	nomination	M	Le Lidec	Gildas	Gildas Le Lidec	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume du Cambodge		oui	Cambodge						oui								
JORF	JORFTEXT000000726639	1994-01-07	nomination	M	Libourel	André-Jean	André-Jean Libourel	ambassadeur extraordinaire et plénipotentiaire de la République française en Colombie		oui	Colombie						oui								
JORF	JORFTEXT000000543502	1993-09-24	nomination	M	Vignal	Henri	Henri Vignal	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Venezuela		oui	Venezuela						oui								
JORF	JORFTEXT000000727465	1993-09-16	nomination	M	Ala	René	René Ala	ambassadeur, haut représentant de la République française en République, du Sénégal		oui	Sénégal						oui								
JORF	JORFTEXT000000545112	1993-09-16	nomination	M	Bernière	Jacques	Jacques Bernière	ambassadeur extraordinaire et plénipotentiaire de la République française en Belgique		oui	Belgique						oui								
JORF	JORFTEXT000000545111	1993-09-16	nomination	M	Pierret	Alain	Alain Pierret	ambassadeur extraordinaire et plénipotentiaire de la République française près le Saint-Siège à Rome		oui		oui					oui								
JORF	JORFTEXT000000545860	1993-09-09	nomination	M	Morel	Pierre	Pierre Morel	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Kirghizstan;en résidence à Moscou		oui	Kirghizistan						oui								
JORF	JORFTEXT000000712671	1993-08-21	nomination	M	Costilhes	Jacques	Jacques Costilhes	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Kiribati;en résidence à Suva		oui	Kiribati						oui								
JORF	JORFTEXT000000712670	1993-08-21	nomination	M	Rougagnou	Michel	Michel Rougagnou	ambassadeur extraordinaire et plénipotentiaire de la République française au Kenya		oui	Kenya						oui								
JORF	JORFTEXT000000348111	1993-08-21	nomination	M	Gueguinou	Jean	Jean Gueguinou	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord		oui	Royaume-Uni						oui								
JORF	JORFTEXT000000164864	1993-08-21	nomination	M	Perreau	Dominique	Dominique Perreau	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Corée		oui	Corée du Sud						oui								
JORF	JORFTEXT000000531448	1993-08-20	nomination	M	Brochand	Pierre	Pierre Brochand	ambassadeur extraordinaire et plénipotentiaire de la République française en Israël		oui	Israël						oui								
JORF	JORFTEXT000000728507	1993-08-10	nomination	M	Humann	Jacques	Jacques Humann	ambassadeur extraordinaire en plénipotentiaire de la République française au Grand-Duché de Luxembourg		oui		oui					oui								
JORF	JORFTEXT000000706600	1993-08-10	nomination	M	Nicoullaud	François	François Nicoullaud	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Hongrie		oui	Hongrie						oui								
JORF	JORFTEXT000000545570	1993-08-07	nomination	M	Lucet	Jean-Louis	Jean-Louis Lucet	ambassadeur extraordinaire et plénipotentiaire de la République française en République italienne		oui	Italie						oui								
JORF	JORFTEXT000000180216	1993-08-07	nomination	M	Vinson	Georges	Georges Vinson	ambassadeur extraordinaire et plénipotentiaire de la République française à la Jamaïque		oui	Jamaïque						oui								
JORF	JORFTEXT000000889326	1993-07-31	nomination	M	Coste	Gérard	Gérard Coste	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Singapour		oui	Singapour						oui								
JORF	JORFTEXT000000529644	1993-07-31	nomination	M	d'Aboville	Benoît	Benoît d'Aboville	ambassadeur extraordinaire et plénipotentiaire de la République française en République tchèque		oui	République tchèque						oui								
JORF	JORFTEXT000000346977	1993-07-31	nomination	M	Puissant	Robert	Robert Puissant	ambassadeur extraordinaire et plénipotentiaire de la République française au Mozambique		oui	Mozambique						oui								
JORF	JORFTEXT000000346976	1993-07-31	nomination	M	Depaigne	Jacques	Jacques Depaigne	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Zaïre		oui	Zaïre						oui								
JORF	JORFTEXT000000529406	1993-07-30	nomination	M	Vignal	Renaud	Renaud Vignal	ambassadeur extraordinaire et plénipotentiaire de la République française en République Argentine		oui	Argentine						oui								
JORF	JORFTEXT000000529405	1993-07-30	nomination	M	Julienne	Gérard	Gérard Julienne	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Principauté d'Andorre		oui	Andorre						oui								
JORF	JORFTEXT000000164436	1993-07-28	nomination	M	Boyer	Bernard	Bernard Boyer	ambassadeur extraordinaire et plénipotentiaire de la République française en Roumanie		oui	Roumanie						oui								
JORF	JORFTEXT000000363397	1993-07-16	nomination	M	Guehenno	Jean-Marie	Jean-Marie Guehenno	ambassadeur, représentant permanent de la France auprès de l'Union de l'Europe occidentale à Bruxelles		oui		oui					oui								
JORF	JORFTEXT000000363396	1993-07-16	nomination	M	de Bonnecorse Benault de Lubières	Michel	Michel de Bonnecorse Benault de Lubières	ambassadeur, représentant permanent de la France auprès de l'office des Nations Unies à Genève		oui		oui					oui								
JORF	JORFTEXT000000712329	1993-06-17	nomination	M	Costilhes	Jacques	Jacques Costilhes	ambassadeur extraordinaire et plénipotentiaire de la République française auprès des îles Tuvalu;en résidence à Suva		oui	Tuvalu						oui								
JORF	JORFTEXT000000711259	1993-06-11	nomination	M	Lafrance	Pierre	Pierre Lafrance	ambassadeur extraordinaire et plénipotentiaire, de la République française au Pakistan		oui		oui					oui								
JORF	JORFTEXT000000345707	1993-06-05	nomination	M	Rummelhardt	Jacques	Jacques Rummelhardt	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume de Thaïlande		oui	Thaïlande						oui								
JORF	JORFTEXT000000528194	1993-05-28	nomination	M	Joseph Moreau	Jean-Claude	Jean-Claude Joseph Moreau	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Costa Rica		oui	Costa Rica						oui								
JORF	JORFTEXT000000162712	1993-05-28	nomination	M	Reynard	Thierry	Thierry Reynard	ambassadeur extraordinaire et plénipotentiaire de la République française en Malaisie		oui	Malaisie						oui								
JORF	JORFTEXT000000711694	1993-05-13	nomination	M	Dupont	Daniel	Daniel Dupont	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Royaume du Népal		oui	Népal						oui								
JORF	JORFTEXT000000528857	1993-05-13	nomination	M	Costilhes	Jacques	Jacques Costilhes	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Nauru;en résidence à Suva		oui	Nauru						oui								
JORF	JORFTEXT000000528799	1993-05-13	nomination	M	Brouste	Jean	Jean Brouste	ambassadeur extraordinaire et plénipotentiaire de la République française au Botswana;en résidence à Lusaka		oui	Botswana						oui								
JORF	JORFTEXT000000163634	1993-05-13	nomination	M	Costilhes	Jacques	Jacques Costilhes	ambassadeur extraordinaire et plénipotentiaire de la République française au Royaume du Tonga;en résidence à Suva		oui	Tonga						oui								
JORF	JORFTEXT000000163095	1993-05-05	nomination	M	Brochenin	Jean-Claude	Jean-Claude Brochenin	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Ghana		oui	Ghana						oui								
JORF	JORFTEXT000000162602	1993-04-30	nomination	M	Vaugier	Georges	Georges Vaugier	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Nicaragua		oui	Nicaragua						oui								
JORF	JORFTEXT000000727933	1993-03-29	nomination	M	Giustetti	Louis	Louis Giustetti	ambassadeur extraordinaire et plénipotentiaire de la République française aux îles Salomon;en résidence à Port-Moresby		oui		oui					oui								
JORF	JORFTEXT000000544078	1993-03-29	nomination	F	Debenest	Jane	Jane Debenest	ambassadeur extraordinaire et plénipotentiaire de la République française en Lettonie		oui	Lettonie						oui								
JORF	JORFTEXT000000544077	1993-03-29	nomination	M	Gendreau	François	François Gendreau	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République d'Angola		oui	Angola						oui								
JORF	JORFTEXT000000361278	1993-03-29	nomination	M	Cousseran	Jean-Claude	Jean-Claude Cousseran	ambassadeur extraordinaire et plénipotentiaire de la République française en République arabe syrienne		oui	Syrie						oui								
JORF	JORFTEXT000000361046	1993-03-29	nomination	M	Daillet	Jean-Marie	Jean-Marie Daillet	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Bulgarie		oui	Bulgarie						oui								
JORF	JORFTEXT000000361001	1993-03-29	nomination	M	Marlaud	Jean-Michel	Jean-Michel Marlaud	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Rwanda		oui	Rwanda						oui								
JORF	JORFTEXT000000178657	1993-03-29	nomination	M	Costilhes	Jacques-André	Jacques-André Costilhes	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Fidji		oui	Fidji						oui								
JORF	JORFTEXT000000529651	1993-03-23	nomination	M	Lem	Erie	Erie Lem	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Guinée-Bissau		oui	Guinée-Bissau						oui								
JORF	JORFTEXT000000529650	1993-03-23	nomination	M	Migozzi	Jacques	Jacques Migozzi	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Zimbabwe		oui	Zimbabwe						oui								
JORF	JORFTEXT000000528312	1993-03-21	nomination	M	Fassier	Bernard	Bernard Fassier	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Géorgie		oui	Géorgie						oui								
JORF	JORFTEXT000000164269	1993-03-21	nomination	M	Bourdil	Roger	Roger Bourdil	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République des Seychelles		oui	Seychelles						oui								
JORF	JORFTEXT000000164268	1993-03-21	nomination	M	Gadaud	André	André Gadaud	ambassadeur extraordinaire et plénipotentiaire de la République française au Royaume d'Espagne		oui	Espagne						oui								
JORF	JORFTEXT000000163904	1993-03-20	nomination	M	Benoit de Coignac	Henri	Henri Benoit de Coignac	ambassadeur extraordinaire et plénipotentiaire de la République française au Royaume du Maroc		oui	Maroc						oui								
JORF	JORFTEXT000000163837	1993-03-20	nomination	M	Pavret de La Rochefordière	Gérald	Gérald Pavret de La Rochefordière	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République de Chypre		oui	Chypre						oui								
JORF	JORFTEXT000000163836	1993-03-20	nomination	F	Cabana	Marie-Claude	Marie-Claude Cabana	ambassadeur, représentant permanent de la France auprès de l'Organisation de coopération et de développement économique		oui		oui					oui								
JORF	JORFTEXT000000544801	1993-03-17	nomination	M	Vidal	Gilles	Gilles Vidal	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Cameroun		oui	Cameroun						oui								
JORF	JORFTEXT000000180027	1993-03-17	nomination	M	Bernard	Daniel	Daniel Bernard	ambassadeur extraordinaire et plénipotentiaire de la République française aux Pays-Bas		oui		oui					oui								
JORF	JORFTEXT000000726738	1993-03-10	nomination	M	Lionnet	Jean-François	Jean-François Lionnet	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Niger		oui	Niger						oui								
JORF	JORFTEXT000000543316	1993-03-10	nomination	M	Lévêque	Michel	Michel Lévêque	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République fédérative du Brésil		oui	Brésil						oui								
JORF	JORFTEXT000000711599	1993-03-01	nomination	M	Garcia	Bernard	Bernard Garcia	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Principauté du Liechtenstein;en résidence à Berne		oui	Liechtenstein						oui								
JORF	JORFTEXT000000711598	1993-03-01	nomination	M	Perrin	Michel	Michel Perrin	ambassadeur extraordinaire et plénipotentiaire de la République française en Slovaquie		oui	Slovaquie						oui								
JORF	JORFTEXT000000711597	1993-03-01	nomination	M	Chatelais	Michel	Michel Chatelais	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République libanaise		oui	Liban						oui								
JORF	JORFTEXT000000726226	1993-02-25	nomination	M	Lennuyeux-Comnène	Michel	Michel Lennuyeux-Comnène	ambassadeur, représentant permanent de la France auprès du Conseil de l'Europe à Strasbourg		oui		oui					oui								
JORF	JORFTEXT000000544608	1993-02-25	nomination	M	Cros	Gérard	Gérard Cros	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Chili		oui	Chili						oui								
JORF	JORFTEXT000000179634	1993-02-22	nomination	M	Amigues	Louis	Louis Amigues	ambassadeur extraordinaire et plénipotentiaire de la République française en République populaire et démocratique d'Ethiopie		oui	Éthiopie						oui								
JORF	JORFTEXT000000362667	1993-02-20	nomination	M	Blanca	Antoine	Antoine Blanca	ambassadeur, représentant de la France auprès de la Commission économique- pour l'Amérique latine et les Caraïbes		oui		oui					oui								
JORF	JORFTEXT000000362666	1993-02-20	nomination	M	Blanca	Antoine	Antoine Blanca	ambassadeur observateur permanent de la République française auprès de l'Organisation des Etats américains à Washington		oui		oui					oui								
JORF	JORFTEXT000000179666	1993-02-20	nomination	M	Chappellet	François	François Chappellet	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Cap-Vert		oui	Cap-Vert						oui								
JORF	JORFTEXT000000545148	1993-02-19	nomination	M	Fels	Xavier	Xavier Fels	ambassadeur, représentant permanent de la France au conseil de l'Organisation de l'aviation civile internationale à Montréal		oui		oui					oui								
JORF	JORFTEXT000000545147	1993-02-19	nomination	M	Crépin-Leblond	Henri	Henri Crépin-Leblond	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Burundi		oui	Burundi						oui								
JORF	JORFTEXT000000362324	1993-02-19	nomination	M	Brouste	Jean	Jean Brouste	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Zambie		oui	Zambie						oui								
JORF	JORFTEXT000000713551	1993-02-04	nomination	M	Garcia	Bernard	Bernard Garcia	ambassadeur extraordinaire et plénipotentiaire de la République française en Suisse		oui	Suisse						oui								
JORF	JORFTEXT000000528588	1993-02-04	nomination	M	Rapin	Joseph	Joseph Rapin	ambassadeur extraordinaire et plénipotentiaire de la République française en République de l'Equateur		oui	Équateur						oui								
JORF	JORFTEXT000000178221	1993-01-28	nomination	M	Dufour	Jean-Raphaël	Jean-Raphaël Dufour	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Cuba		oui	Cuba						oui								
